feature,phishing_score,log_prob_phishing,log_prob_normal
 부분이,8.016045218300821,16.224076694049014,8.208031475748193
통장이 ,8.016045218300821,16.224076694049014,8.208031475748193
거예요 ,8.016045218300821,16.224076694049014,8.208031475748193
 압,7.978319129956857,16.224076694049014,8.245757564092157
00만 ,7.978319129956857,16.224076694049014,8.245757564092157
본인의,7.939113795385824,16.224076694049014,8.28496289866319
본인의 ,7.939113795385824,16.224076694049014,8.28496289866319
현장에,7.939113795385824,16.224076694049014,8.28496289866319
 현장에,7.939113795385824,16.224076694049014,8.28496289866319
 본인의,7.939113795385824,16.224076694049014,8.28496289866319
의로,7.939113795385824,16.224076694049014,8.28496289866319
예. ,7.898308460729458,16.224076694049014,8.325768233319556
예.,7.898308460729458,16.224076694049014,8.325768233319556
압수,7.898308460729458,16.224076694049014,8.325768233319556
 예.,7.898308460729458,16.224076694049014,8.325768233319556
 예. ,7.898308460729458,16.224076694049014,8.325768233319556
 씨,7.898308460729458,16.224076694049014,8.325768233319556
현장에서,7.898308460729458,16.224076694049014,8.325768233319556
불법 ,7.85576695454357,16.224076694049014,8.368309739505444
신다,7.85576695454357,16.224076694049014,8.368309739505444
 압수,7.85576695454357,16.224076694049014,8.368309739505444
 사실,7.85576695454357,16.224076694049014,8.368309739505444
 입증,7.85576695454357,16.224076694049014,8.368309739505444
 불법 ,7.85576695454357,16.224076694049014,8.368309739505444
입증,7.85576695454357,16.224076694049014,8.368309739505444
진술,7.85576695454357,16.224076694049014,8.368309739505444
사실,7.85576695454357,16.224076694049014,8.368309739505444
 진술,7.85576695454357,16.224076694049014,8.368309739505444
의로 ,7.85576695454357,16.224076694049014,8.368309739505444
인을,7.811334946034666,16.224076694049014,8.412741748014348
무슨 ,7.811334946034666,16.224076694049014,8.412741748014348
내용,7.811334946034666,16.224076694049014,8.412741748014348
 계시,7.811334946034666,16.224076694049014,8.412741748014348
인을 ,7.811334946034666,16.224076694049014,8.412741748014348
 무슨 ,7.811334946034666,16.224076694049014,8.412741748014348
 김인,7.811334946034666,16.224076694049014,8.412741748014348
 무슨,7.811334946034666,16.224076694049014,8.412741748014348
슨 ,7.811334946034666,16.224076694049014,8.412741748014348
 201,7.811334946034666,16.224076694049014,8.412741748014348
무슨,7.811334946034666,16.224076694049014,8.412741748014348
김인,7.811334946034666,16.224076694049014,8.412741748014348
쪽으,7.811334946034666,16.224076694049014,8.412741748014348
쪽으로,7.811334946034666,16.224076694049014,8.412741748014348
계시,7.811334946034666,16.224076694049014,8.412741748014348
 대포,7.811334946034666,16.224076694049014,8.412741748014348
대포,7.811334946034666,16.224076694049014,8.412741748014348
으셔,7.764836565353205,16.224076694049014,8.459240128695809
